KY_CD,PD_CD,CRM_ATPT_CPTD_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURISDICTION_CODE,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,BORO_NM
121,269.0,2,1,1,6,0.0,3,2,1,3,2,1,5
578,638.0,2,2,3,8,0.0,3,2,1,3,2,1,3
344,101.0,2,3,1,1,0.0,4,3,1,4,3,1,2
359,748.0,2,3,1,17,0.0,4,3,1,3,4,2,2
344,113.0,2,3,1,1,0.0,1,1,1,4,2,1,2
344,101.0,2,3,1,1,0.0,5,5,2,2,1,1,3
361,639.0,2,3,1,1,0.0,2,1,1,2,7,1,1
344,113.0,2,3,1,6,0.0,4,3,1,3,3,1,1
578,637.0,2,2,1,14,0.0,3,3,1,3,3,2,3
578,638.0,2,2,1,1,0.0,3,1,1,3,2,1,1
578,638.0,2,2,1,1,0.0,1,1,1,3,1,1,3
344,101.0,2,3,1,1,0.0,3,1,1,3,3,2,1
344,101.0,2,3,1,1,0.0,3,3,1,3,7,1,1
361,639.0,2,3,1,1,0.0,2,5,1,2,2,1,2
578,637.0,2,2,1,1,0.0,3,1,1,3,1,1,1
109,409.0,2,1,1,6,0.0,4,3,1,3,3,1,2
106,105.0,2,1,1,2,2.0,3,1,1,2,1,1,1
361,639.0,2,3,1,1,0.0,3,3,1,3,3,1,1
578,637.0,2,2,1,1,0.0,3,1,2,3,1,1,2
578,637.0,2,2,1,7,0.0,4,3,1,4,7,1,3
352,205.0,2,3,1,1,0.0,3,7,1,3,1,1,1
106,109.0,2,1,1,6,0.0,3,3,2,3,3,1,1
344,101.0,2,3,3,8,0.0,3,3,1,3,2,1,4
578,637.0,2,2,1,1,0.0,2,5,2,1,5,1,4
106,109.0,2,1,1,7,0.0,2,7,2,3,3,1,1
361,639.0,2,3,1,1,0.0,3,1,1,3,1,1,4
106,109.0,2,1,3,8,0.0,3,7,1,3,4,1,4
126,197.0,2,1,1,1,0.0,2,1,1,4,2,2,3
106,109.0,2,1,1,1,0.0,3,3,2,1,3,1,2
106,109.0,2,1,1,2,2.0,3,3,1,3,3,1,2
578,638.0,2,2,1,1,0.0,3,1,1,3,1,1,4
109,421.0,2,1,3,7,0.0,4,7,1,3,2,1,4
344,101.0,2,3,1,1,0.0,3,3,1,3,3,1,2
344,101.0,2,3,1,2,2.0,2,5,2,2,1,1,1
344,101.0,2,3,1,2,2.0,2,3,1,4,3,2,2
578,637.0,2,2,1,1,0.0,2,1,1,3,1,1,3
361,639.0,2,3,1,1,0.0,3,3,1,3,3,1,1
344,113.0,2,3,1,2,2.0,3,3,1,3,3,1,2
578,638.0,2,2,1,6,0.0,4,3,2,3,3,2,1
361,639.0,2,3,1,2,2.0,3,3,3,4,3,1,3
344,101.0,2,3,1,1,0.0,4,3,2,2,3,1,2
344,101.0,2,3,1,1,0.0,4,7,1,4,1,2,1
126,640.0,2,1,1,1,0.0,3,3,1,3,3,1,1
359,749.0,2,3,1,6,0.0,4,1,1,2,1,1,1
106,109.0,2,1,1,1,0.0,3,3,1,3,3,1,2
578,637.0,2,2,1,1,0.0,4,3,1,4,3,1,3
578,638.0,2,2,1,1,0.0,3,3,1,3,3,1,3
578,638.0,2,2,3,7,0.0,3,2,2,4,3,1,3
344,101.0,2,3,1,1,0.0,3,3,1,1,3,1,2
578,638.0,2,2,1,18,0.0,3,3,2,3,3,1,2
361,639.0,2,3,1,1,0.0,3,2,1,2,2,1,4
351,259.0,2,3,1,1,0.0,3,3,1,3,3,1,2
344,101.0,2,3,1,1,0.0,3,3,1,3,3,1,1
344,101.0,2,3,3,1,0.0,4,1,1,4,1,1,4
578,638.0,2,2,3,6,0.0,5,2,1,4,2,1,5
106,109.0,2,1,1,1,0.0,3,1,1,3,1,1,4
578,637.0,2,2,3,6,0.0,2,3,2,2,3,1,4
578,637.0,2,2,1,1,0.0,3,7,2,3,7,1,1
578,637.0,2,2,1,4,0.0,4,3,1,4,3,1,2
578,637.0,2,2,3,8,0.0,3,3,1,3,3,1,2
344,101.0,2,3,1,1,0.0,2,5,1,2,1,1,1
104,157.0,2,1,1,6,0.0,3,3,1,1,3,1,4
351,254.0,2,3,3,2,2.0,3,7,1,3,3,1,4
578,637.0,2,2,1,19,0.0,4,1,2,1,1,2,1
124,183.0,2,1,4,8,0.0,2,1,1,3,1,1,1
578,637.0,2,2,1,1,0.0,3,3,2,3,1,1,4
359,749.0,2,3,1,1,0.0,4,7,1,4,7,1,4
344,101.0,2,3,1,1,0.0,2,4,1,1,4,1,4
578,638.0,2,2,1,6,0.0,2,1,1,3,1,2,5
578,637.0,2,2,1,1,0.0,3,2,1,2,2,1,2
344,101.0,2,3,1,1,0.0,3,1,1,2,1,1,4
344,101.0,2,3,1,6,0.0,2,1,1,3,1,2,2
578,638.0,2,2,1,1,0.0,4,2,1,4,2,1,4
106,109.0,2,1,1,1,0.0,4,3,1,3,3,2,1
116,168.0,2,1,1,1,0.0,3,2,1,1,2,1,2
351,259.0,2,3,3,6,0.0,3,2,1,3,2,1,2
359,749.0,2,3,1,18,0.0,3,3,1,3,3,1,2
359,748.0,2,3,3,2,2.0,2,3,1,2,1,1,1
361,639.0,2,3,1,1,0.0,4,3,1,3,5,1,1
361,639.0,2,3,1,17,0.0,3,3,1,4,2,2,3
578,638.0,2,2,1,1,0.0,3,3,2,3,3,2,2
578,638.0,2,2,1,2,2.0,3,3,1,3,1,2,3
578,637.0,2,2,1,1,0.0,3,3,2,3,3,2,1
578,638.0,2,2,1,1,0.0,3,2,1,3,2,1,4
341,338.0,2,3,1,1,0.0,3,3,1,4,3,1,2
351,259.0,2,3,1,1,0.0,2,7,1,3,3,1,2
341,338.0,2,3,1,2,2.0,2,3,1,2,3,1,2
344,101.0,2,3,3,8,0.0,1,3,2,1,3,1,2
344,101.0,2,3,1,6,0.0,3,1,1,3,1,1,1
361,639.0,2,3,1,1,0.0,3,1,1,4,1,1,1
361,639.0,2,3,1,1,0.0,4,2,2,3,2,1,2
578,638.0,2,2,3,8,0.0,2,2,1,2,2,1,4
361,639.0,2,3,1,1,0.0,3,2,1,3,2,1,3
578,637.0,2,2,1,6,0.0,4,3,2,4,3,2,1
578,637.0,2,2,1,6,0.0,4,2,1,4,3,2,2
578,638.0,2,2,1,1,0.0,4,3,1,4,3,1,2
578,637.0,2,2,1,1,0.0,3,2,1,3,2,1,3
344,101.0,2,3,1,1,0.0,3,3,1,3,2,1,3
344,101.0,2,3,1,1,0.0,2,1,1,2,1,1,1
233,681.0,2,3,1,1,0.0,2,1,1,2,1,1,1
359,749.0,2,3,3,2,2.0,4,3,1,1,3,2,2
344,101.0,2,3,1,6,0.0,3,1,1,3,1,1,2
578,637.0,2,2,1,1,0.0,2,1,1,2,3,1,1
578,638.0,2,2,1,1,0.0,3,2,1,3,2,1,3
578,638.0,2,2,1,7,0.0,4,3,2,4,4,1,1
578,638.0,2,2,1,6,0.0,3,5,1,3,1,1,1
107,221.0,2,1,1,1,0.0,3,1,1,3,1,1,2
578,637.0,2,2,1,1,0.0,4,2,2,3,2,1,4
233,175.0,2,3,1,1,0.0,3,1,1,1,1,1,1
578,637.0,2,2,1,6,0.0,4,4,1,3,4,2,4
578,637.0,2,2,1,1,0.0,2,5,1,2,1,1,3
126,198.0,2,1,1,2,2.0,2,1,1,3,5,1,3
578,638.0,2,2,3,25,0.0,3,3,1,3,3,1,2
578,638.0,2,2,1,1,0.0,3,1,1,3,1,1,1
361,639.0,2,3,1,6,0.0,3,1,2,3,1,2,2
578,637.0,2,2,1,1,0.0,3,1,1,4,1,1,4
361,639.0,2,3,1,25,0.0,3,3,1,2,3,1,1
578,638.0,2,2,1,1,0.0,3,2,1,2,2,2,2
361,639.0,2,3,1,6,0.0,3,2,1,5,2,1,4
344,101.0,2,3,1,1,0.0,3,1,1,3,1,1,2
578,638.0,2,2,1,1,0.0,2,3,1,2,3,1,3
126,198.0,2,1,3,8,0.0,3,1,1,2,1,1,2
578,638.0,2,2,1,1,0.0,3,3,1,4,1,1,1
578,637.0,2,2,1,1,0.0,1,1,1,3,1,1,1
578,637.0,2,2,3,8,0.0,2,5,1,4,5,1,1
361,639.0,2,3,1,1,0.0,3,3,1,3,3,1,3
126,198.0,2,1,3,8,0.0,3,3,1,2,3,1,2
578,638.0,2,2,1,6,0.0,3,3,1,3,3,1,4
344,101.0,2,3,1,1,0.0,3,3,1,3,3,1,1
578,638.0,2,2,1,6,0.0,2,1,1,3,1,1,4
344,101.0,2,3,1,6,0.0,2,7,1,2,7,1,5
106,109.0,2,1,3,8,0.0,3,5,1,3,3,1,1
126,198.0,2,1,3,2,2.0,3,5,1,3,1,1,1
344,101.0,2,3,1,7,97.0,2,3,1,3,3,2,3
344,101.0,2,3,1,1,0.0,2,7,1,2,7,1,2
105,388.0,2,1,1,6,0.0,3,2,1,3,7,2,2
361,639.0,2,3,1,8,0.0,3,1,1,3,1,1,2
578,638.0,2,2,1,2,2.0,3,3,2,3,1,1,3
578,637.0,2,2,1,6,0.0,2,3,2,2,3,1,4
126,461.0,2,1,3,8,0.0,2,3,2,3,3,1,2
344,101.0,2,3,3,2,2.0,3,3,1,3,3,1,2
344,101.0,2,3,1,6,0.0,3,2,1,3,2,1,2
578,638.0,2,2,1,6,0.0,3,5,2,3,1,2,2
578,638.0,2,2,1,1,0.0,5,3,1,5,3,1,2
116,179.0,2,1,1,11,0.0,3,2,1,2,1,1,4
578,638.0,2,2,4,2,2.0,3,1,2,2,1,1,2
578,637.0,2,2,1,1,0.0,3,2,1,3,2,1,3
578,638.0,2,2,3,8,0.0,3,6,1,1,7,1,4
351,259.0,2,3,1,1,0.0,3,5,1,4,1,1,3
361,639.0,2,3,1,6,0.0,3,1,2,3,1,2,2
116,179.0,2,1,1,1,0.0,1,3,1,1,3,1,2
361,639.0,2,3,1,1,0.0,3,1,1,3,1,2,3
578,638.0,2,2,1,12,0.0,3,3,1,4,4,2,2
361,639.0,2,3,1,17,69.0,3,1,1,4,7,1,1
351,259.0,2,3,1,2,2.0,2,1,1,4,1,1,1
578,637.0,2,2,1,2,2.0,3,3,1,2,3,1,3
341,339.0,2,3,1,19,0.0,1,2,1,1,2,2,4
344,101.0,2,3,1,7,0.0,2,3,2,2,3,2,2
109,421.0,2,1,3,8,0.0,3,5,1,3,2,2,3
361,639.0,2,3,1,6,0.0,3,3,1,2,3,1,4
578,637.0,2,2,4,8,0.0,3,3,1,3,3,1,2
344,101.0,2,3,1,26,0.0,3,2,1,3,1,1,3
578,638.0,2,2,3,4,0.0,3,3,1,3,3,1,4
126,198.0,2,1,1,1,0.0,3,3,1,3,3,1,4
361,639.0,2,3,1,6,0.0,3,2,1,2,2,1,5
361,639.0,2,3,1,1,0.0,3,5,2,3,1,2,1
578,638.0,2,2,1,6,0.0,2,2,1,5,2,1,2
578,637.0,2,2,1,6,0.0,2,2,1,4,2,2,2
361,639.0,2,3,1,17,0.0,3,3,1,4,3,2,4
578,637.0,2,2,1,1,0.0,4,1,2,3,1,1,1
578,638.0,2,2,1,1,0.0,3,3,1,3,3,1,4
344,101.0,2,3,3,2,2.0,1,3,2,1,1,1,1
361,639.0,2,3,1,2,2.0,3,1,1,3,7,2,3
126,461.0,2,1,4,8,0.0,3,3,1,3,2,1,1
351,259.0,2,3,1,1,0.0,3,3,1,3,1,1,3
578,638.0,2,2,1,14,0.0,4,7,1,3,7,2,4
106,109.0,2,1,1,20,0.0,3,3,1,4,5,2,1
359,748.0,2,3,3,8,0.0,4,1,2,4,1,2,1
344,101.0,2,3,1,6,0.0,2,2,1,4,2,1,5
351,259.0,2,3,4,2,2.0,3,3,1,2,3,2,1
359,749.0,2,3,1,6,0.0,4,2,2,4,2,2,2
344,101.0,2,3,3,8,0.0,3,1,1,3,1,1,4
344,101.0,2,3,1,1,0.0,3,7,1,4,2,2,4
578,637.0,2,2,1,7,0.0,3,1,1,3,1,1,1
344,101.0,2,3,1,19,0.0,1,3,2,1,3,1,2
361,639.0,2,3,1,6,0.0,3,2,1,3,1,1,4
578,638.0,2,2,3,8,0.0,2,1,1,2,1,1,1
361,639.0,2,3,3,8,0.0,3,3,1,3,3,1,2
578,637.0,2,2,1,1,0.0,4,3,1,3,5,1,4
360,661.0,2,3,3,8,0.0,3,3,1,1,3,1,1
361,639.0,2,3,1,1,0.0,4,7,1,3,1,1,3
361,639.0,2,3,3,18,0.0,3,3,2,3,7,2,3
126,198.0,2,1,3,6,0.0,3,3,1,3,3,1,2
578,638.0,2,2,3,6,0.0,3,2,1,3,2,2,5
359,749.0,2,3,1,6,0.0,3,3,1,2,1,1,1
361,639.0,2,3,1,1,0.0,3,3,2,3,3,1,1
341,305.0,2,3,1,6,0.0,2,3,2,4,3,1,2
344,101.0,2,3,1,1,0.0,3,3,1,3,3,1,1
361,639.0,2,3,3,6,0.0,3,2,1,3,2,1,5
578,638.0,2,2,1,6,0.0,4,6,1,4,6,1,4
578,637.0,2,2,1,1,0.0,4,3,1,3,3,2,1
344,101.0,2,3,1,1,0.0,3,3,1,3,3,1,4
578,637.0,2,2,1,18,0.0,3,1,2,3,4,2,1
361,639.0,2,3,3,8,0.0,3,1,1,4,7,2,1
344,101.0,2,3,1,1,0.0,2,1,1,3,1,1,4
233,175.0,2,3,1,1,0.0,2,1,1,1,1,1,4
578,638.0,2,2,1,1,0.0,3,3,1,3,3,1,4
361,639.0,2,3,1,1,0.0,4,3,1,3,3,1,1
578,637.0,2,2,1,6,0.0,2,3,1,2,3,1,4
109,439.0,2,1,1,7,0.0,4,1,2,4,2,2,1
344,101.0,2,3,1,1,0.0,4,4,1,4,4,1,4
361,639.0,2,3,1,2,2.0,2,3,1,3,1,1,4
361,639.0,1,3,1,1,0.0,3,3,2,3,5,2,3
578,637.0,2,2,1,2,2.0,1,5,1,1,5,2,2
578,638.0,2,2,1,1,0.0,2,3,2,4,3,1,1
112,739.0,2,1,1,1,0.0,3,1,2,3,1,1,4
578,638.0,2,2,1,1,0.0,2,2,1,4,2,1,2
578,638.0,2,2,1,1,0.0,4,2,1,4,2,1,4
344,113.0,2,3,1,2,2.0,2,3,1,2,3,1,2
361,639.0,2,3,1,2,2.0,2,1,1,2,1,1,2
578,637.0,2,2,1,1,0.0,3,2,2,4,2,2,3
344,101.0,2,3,1,1,0.0,3,1,1,2,1,1,1
126,198.0,2,1,1,2,2.0,2,3,2,3,3,1,2
233,681.0,2,3,1,2,2.0,2,1,1,1,1,2,3
344,101.0,2,3,3,8,0.0,3,3,2,3,5,1,1
344,101.0,2,3,3,19,0.0,1,3,3,2,3,2,2
578,638.0,2,2,1,1,0.0,3,5,1,3,1,1,1
578,638.0,2,2,1,17,0.0,3,3,1,3,3,1,4
344,101.0,2,3,1,6,0.0,2,2,2,3,2,2,4
351,259.0,2,3,1,6,0.0,3,3,1,2,3,1,2
578,637.0,2,2,1,1,0.0,3,1,1,3,1,1,2
578,638.0,2,2,3,8,0.0,3,2,1,3,2,2,2
359,749.0,2,3,1,6,0.0,3,2,1,3,2,1,1
578,638.0,2,2,3,3,0.0,4,4,1,3,4,2,4
578,637.0,2,2,1,1,0.0,3,5,1,2,5,1,1
578,638.0,2,2,1,2,2.0,1,3,1,5,1,1,4
578,638.0,2,2,1,2,2.0,4,1,1,3,1,1,3
351,259.0,2,3,1,1,0.0,2,3,1,3,1,1,1
578,638.0,2,2,1,1,0.0,3,3,2,3,3,1,2
578,638.0,2,2,1,1,0.0,4,1,1,4,1,1,1
578,637.0,2,2,1,2,2.0,3,1,1,3,1,2,3
126,198.0,2,1,1,1,0.0,4,3,1,4,3,1,2
344,101.0,2,3,1,1,0.0,4,7,1,4,3,1,1
361,639.0,2,3,1,1,0.0,3,2,2,3,2,2,2
359,749.0,2,3,3,6,0.0,3,1,1,3,1,1,1
578,637.0,2,2,1,12,0.0,3,3,1,3,3,2,4
351,254.0,2,3,3,8,0.0,3,3,1,3,3,1,2
359,748.0,2,3,1,1,0.0,3,7,1,3,5,1,1
351,259.0,2,3,1,1,0.0,2,3,1,3,3,1,5
361,639.0,2,3,1,6,0.0,2,1,2,3,1,1,4
359,748.0,2,3,3,2,2.0,4,7,1,4,1,1,5
365,878.0,2,3,1,1,0.0,3,5,1,3,1,2,1
578,638.0,2,2,3,6,0.0,3,1,1,3,7,1,2
344,101.0,2,3,1,6,0.0,4,3,1,4,3,1,2
344,101.0,2,3,3,8,0.0,4,1,1,3,1,2,1
578,637.0,2,2,3,12,0.0,3,6,1,3,3,2,3
578,637.0,2,2,1,1,0.0,4,2,1,3,2,1,3
578,638.0,2,2,3,8,0.0,3,1,1,4,1,1,1
578,637.0,2,2,1,1,0.0,3,3,1,2,3,1,1
344,101.0,2,3,1,1,0.0,4,5,1,4,1,1,4
361,639.0,2,3,1,2,2.0,3,3,1,3,5,1,2
126,461.0,2,1,3,8,2.0,3,5,1,3,1,1,1
578,638.0,2,2,1,1,0.0,3,1,1,3,1,1,3
578,637.0,2,2,3,1,0.0,2,7,2,2,1,1,2
578,637.0,2,2,1,1,0.0,3,3,1,3,3,1,2
359,749.0,2,3,1,3,0.0,2,5,1,3,5,1,1
344,101.0,2,3,1,1,0.0,5,3,1,3,7,1,2
352,205.0,2,3,1,6,0.0,3,2,1,3,2,1,5
126,199.0,2,1,1,2,2.0,2,3,1,2,3,1,2
578,638.0,2,2,3,8,0.0,3,2,1,3,1,2,2
361,639.0,2,3,1,2,2.0,3,7,2,3,1,2,1
578,637.0,2,2,1,1,0.0,3,1,2,4,5,1,1
344,101.0,2,3,1,1,0.0,3,5,1,2,5,1,1
361,639.0,2,3,1,1,0.0,2,1,2,2,1,1,2
361,639.0,2,3,1,2,2.0,3,1,1,2,5,2,4
578,637.0,2,2,1,1,0.0,2,5,1,2,1,1,1
351,258.0,2,3,3,6,0.0,1,3,2,4,3,1,2
361,639.0,2,3,1,1,0.0,3,2,1,3,2,2,1
361,639.0,2,3,1,1,0.0,3,3,1,3,2,1,4
344,101.0,2,3,1,1,0.0,3,3,1,3,5,1,1
109,438.0,2,1,1,26,0.0,5,5,1,3,2,1,3
341,338.0,2,3,1,1,0.0,3,3,1,3,1,1,3
578,638.0,2,2,1,1,0.0,2,3,2,4,3,1,2
361,639.0,2,3,1,6,0.0,3,1,2,4,1,2,2
578,638.0,2,2,3,6,0.0,4,4,2,4,4,2,4
341,338.0,2,3,1,2,2.0,2,5,1,3,3,1,2
344,114.0,2,3,1,1,0.0,3,3,1,3,3,1,2
578,638.0,2,2,3,36,0.0,4,7,1,2,4,2,3
344,101.0,2,3,1,6,0.0,3,2,2,4,2,2,4
344,101.0,2,3,1,6,0.0,3,2,2,3,2,2,5
578,638.0,2,2,1,2,2.0,3,1,1,4,1,1,1
361,639.0,2,3,1,1,0.0,3,4,1,3,4,1,4
344,101.0,2,3,1,1,0.0,2,3,1,2,3,1,2
105,397.0,2,1,3,8,0.0,3,1,1,3,5,2,2
578,638.0,2,2,1,1,0.0,2,3,2,3,3,1,2
344,101.0,2,3,1,7,0.0,3,3,2,2,2,1,2
104,153.0,2,1,1,6,0.0,3,1,1,3,1,1,4
578,637.0,2,2,1,14,0.0,3,2,2,3,2,2,3
344,101.0,2,3,1,2,2.0,3,5,1,3,5,1,1
578,637.0,2,2,1,1,0.0,2,5,1,2,5,1,2
126,198.0,2,1,1,1,0.0,3,5,1,3,3,1,3
359,749.0,2,3,1,1,0.0,3,3,1,3,1,1,2
344,101.0,2,3,1,1,0.0,3,3,1,3,3,1,1
578,637.0,2,2,1,2,2.0,2,1,1,4,1,1,1
578,638.0,2,2,1,1,0.0,3,5,1,3,3,1,2
578,637.0,2,2,3,8,0.0,3,4,2,3,4,1,3
361,639.0,2,3,1,1,0.0,3,1,1,3,1,1,2
578,637.0,2,2,1,1,0.0,4,3,1,4,3,1,2
361,639.0,2,3,1,2,2.0,3,3,1,2,3,1,3
361,639.0,2,3,1,6,0.0,3,2,1,3,2,1,1
344,101.0,2,3,1,1,0.0,3,3,1,3,4,1,2
578,638.0,2,2,1,2,2.0,3,3,1,3,3,1,4
351,259.0,2,3,3,1,0.0,3,3,1,3,3,1,1
359,749.0,2,3,2,1,0.0,3,3,1,3,3,1,1
578,637.0,2,2,1,1,0.0,4,1,1,3,1,1,1
578,638.0,2,2,1,2,2.0,3,3,1,4,3,1,1
578,638.0,2,2,1,19,0.0,3,2,1,4,1,1,1
361,639.0,2,3,1,17,0.0,3,3,1,3,3,1,2
361,639.0,2,3,1,1,0.0,3,3,1,3,3,1,1
578,638.0,2,2,1,52,0.0,3,3,2,2,4,1,4
126,198.0,2,1,3,6,0.0,3,3,1,2,3,1,2
344,101.0,2,3,1,2,2.0,3,5,1,3,1,1,1
344,101.0,2,3,1,6,0.0,2,3,1,1,3,1,2
578,637.0,2,2,1,6,0.0,1,2,1,3,2,1,2
106,109.0,2,1,1,1,0.0,2,3,1,2,3,1,2
578,638.0,2,2,1,1,0.0,3,2,1,3,2,1,3
344,101.0,2,3,1,19,0.0,3,2,1,3,2,1,3
578,637.0,2,2,1,1,0.0,3,1,1,3,2,1,1
359,748.0,2,3,1,2,2.0,4,3,1,1,3,2,2
126,117.0,2,1,1,2,2.0,2,3,1,2,1,1,2
126,198.0,2,1,1,2,2.0,2,3,1,3,2,1,4
578,638.0,2,2,1,7,0.0,3,3,2,4,3,2,4
344,101.0,2,3,3,8,0.0,2,1,1,3,2,1,4
344,101.0,2,3,1,2,2.0,3,1,1,3,1,1,3
578,638.0,2,2,1,2,2.0,2,3,1,2,3,1,3
361,639.0,2,3,1,1,0.0,3,3,2,3,3,1,2
344,113.0,2,3,1,1,0.0,3,1,1,3,1,1,2
578,638.0,2,2,1,1,0.0,4,5,1,3,5,1,4
578,638.0,2,2,1,2,2.0,3,3,2,3,3,1,5
361,639.0,2,3,1,1,0.0,4,3,1,2,3,2,3
106,109.0,2,1,3,8,0.0,3,1,2,3,1,2,4
361,639.0,2,3,1,1,0.0,2,1,1,2,5,1,3
578,637.0,2,2,1,6,0.0,2,2,2,4,2,1,4
344,101.0,2,3,1,1,0.0,3,3,1,3,3,1,2
578,637.0,2,2,1,1,0.0,3,3,1,2,3,1,2
351,259.0,2,3,1,6,0.0,2,3,2,4,3,1,4
359,748.0,2,3,3,2,2.0,3,7,2,3,3,1,1
344,101.0,2,3,1,2,2.0,3,3,1,3,3,1,3
344,101.0,2,3,1,6,0.0,3,3,2,2,3,1,5
578,638.0,2,2,1,6,0.0,3,3,1,3,3,1,1
578,637.0,2,2,3,8,0.0,2,3,2,4,2,1,2
578,638.0,2,2,1,1,0.0,3,1,1,3,1,1,1
578,638.0,2,2,1,1,0.0,2,3,1,2,1,1,3
351,259.0,2,3,1,1,0.0,3,3,1,3,1,1,4
361,639.0,2,3,1,7,0.0,5,3,1,3,3,1,4
344,101.0,2,3,1,1,0.0,3,1,1,3,5,1,1
578,637.0,2,2,1,1,0.0,3,3,1,3,3,1,2
344,101.0,2,3,1,1,0.0,3,1,1,3,1,1,1
578,637.0,2,2,1,8,0.0,4,3,1,3,7,1,1
355,191.0,2,3,1,1,0.0,3,3,1,2,3,1,2
578,638.0,2,2,1,2,2.0,3,3,1,3,3,1,3
361,639.0,2,3,1,7,0.0,4,1,1,3,5,1,1
104,153.0,2,1,3,2,2.0,3,3,1,1,1,1,1
578,638.0,2,2,1,1,0.0,3,3,1,4,3,2,1
578,637.0,2,2,1,1,0.0,3,3,2,3,3,2,2
344,101.0,2,3,1,48,0.0,2,3,1,2,3,1,4
344,101.0,2,3,1,6,0.0,1,1,2,4,1,1,5
578,638.0,2,2,1,6,0.0,4,3,2,4,3,2,1
359,748.0,2,3,1,1,2.0,3,7,1,3,3,1,2
344,101.0,2,3,1,2,2.0,3,3,1,3,3,1,2
344,101.0,2,3,1,1,0.0,3,3,1,3,3,1,2
126,198.0,2,1,1,6,0.0,3,3,1,3,3,1,4
578,637.0,2,2,1,1,0.0,4,1,2,3,1,1,1
341,338.0,2,3,1,1,0.0,2,3,2,2,3,1,2
106,109.0,2,1,1,2,2.0,4,3,1,3,3,1,2
109,405.0,2,1,1,4,0.0,2,3,2,3,3,2,4
578,638.0,2,2,1,6,0.0,4,2,2,4,2,2,2
578,637.0,2,2,1,1,0.0,2,1,1,3,1,1,1
351,259.0,2,3,3,1,0.0,2,3,1,2,3,2,2
351,259.0,2,3,3,6,0.0,4,7,1,2,3,1,4
359,749.0,2,3,1,6,0.0,2,7,2,2,1,1,3
578,637.0,2,2,1,1,0.0,3,3,1,3,3,1,1
578,638.0,2,2,1,1,0.0,3,2,1,3,2,1,3
106,109.0,2,1,1,1,0.0,3,3,2,1,3,1,1
233,175.0,2,3,1,1,0.0,4,3,1,1,3,1,2
121,269.0,2,1,1,1,0.0,2,3,2,4,3,2,2
578,637.0,2,2,1,6,0.0,3,1,2,3,2,2,4
126,461.0,2,1,3,6,0.0,3,2,1,4,2,1,2
344,101.0,2,3,1,19,0.0,1,7,1,1,1,2,5
106,109.0,2,1,1,6,0.0,3,4,2,1,4,1,2
578,637.0,2,2,3,8,0.0,4,3,1,3,2,2,2
344,101.0,2,3,1,1,0.0,3,5,2,3,1,1,3
344,101.0,2,3,3,8,0.0,1,1,2,2,1,1,2
578,638.0,2,2,3,8,0.0,3,3,1,3,5,2,2
361,639.0,2,3,3,1,0.0,3,1,1,2,1,1,1
351,259.0,2,3,1,6,0.0,2,3,1,4,3,2,4
107,221.0,2,1,1,6,0.0,1,3,1,3,3,1,4
106,105.0,2,1,1,19,0.0,1,1,1,1,3,2,4
344,101.0,2,3,1,1,0.0,4,2,1,4,3,1,4
344,101.0,2,3,1,1,0.0,3,5,1,3,3,1,2
361,639.0,2,3,1,2,2.0,3,3,1,3,5,1,1
359,748.0,2,3,1,6,0.0,3,3,1,4,3,1,2
578,638.0,2,2,1,6,0.0,4,2,1,4,2,1,5
578,638.0,2,2,3,8,0.0,3,3,1,3,3,1,1
341,338.0,2,3,1,6,0.0,2,3,1,2,3,1,2
578,637.0,2,2,1,1,0.0,4,3,1,3,5,1,2
359,749.0,2,3,1,1,0.0,2,3,1,3,3,1,2
359,749.0,2,3,1,1,0.0,3,1,2,3,1,1,4
361,639.0,2,3,1,1,0.0,3,1,1,4,1,2,3
361,639.0,2,3,1,8,0.0,2,3,1,2,3,1,3
578,638.0,2,2,3,8,0.0,3,7,2,3,3,1,1
578,637.0,2,2,1,2,2.0,4,3,1,4,3,1,3
112,739.0,2,1,1,1,0.0,3,2,1,3,2,2,3
341,338.0,2,3,1,3,0.0,3,5,1,4,2,2,3
578,637.0,2,2,1,2,2.0,4,1,1,2,1,1,4
578,637.0,2,2,1,1,0.0,4,3,1,4,3,1,2
106,109.0,1,1,1,1,0.0,3,3,2,1,3,1,2
341,338.0,2,3,1,1,0.0,3,3,1,3,3,1,1
578,638.0,2,2,1,1,0.0,2,1,1,2,1,1,2
578,637.0,2,2,1,6,0.0,1,3,3,1,3,1,5
578,638.0,2,2,1,1,0.0,3,3,1,2,3,1,1
105,397.0,2,1,3,8,0.0,1,3,1,2,3,2,2
578,637.0,2,2,1,1,0.0,3,3,1,2,3,1,1
578,637.0,2,2,3,8,0.0,3,3,1,3,3,1,2
578,637.0,2,2,1,6,0.0,3,3,1,2,3,2,4
344,101.0,2,3,1,6,0.0,5,2,1,4,2,1,1
578,637.0,2,2,1,1,0.0,3,1,1,2,1,1,3
344,101.0,2,3,3,8,0.0,2,1,2,2,5,1,2
344,101.0,2,3,1,19,0.0,1,3,2,1,3,1,1
578,638.0,2,2,1,1,0.0,3,1,1,3,5,1,2
578,638.0,2,2,1,1,0.0,3,3,1,4,3,1,3
578,638.0,2,2,1,2,2.0,2,3,1,4,5,1,2
